,file_path,length,label
5708,train-clean-100/6019/3185/6019-3185-0101.flac,245920,
5709,train-clean-100/2817/142371/2817-142371-0016.flac,245920,
5710,train-clean-100/7226/86965/7226-86965-0030.flac,245920,
5711,train-clean-100/2691/156745/2691-156745-0012.flac,245920,
5712,train-clean-100/6064/300880/6064-300880-0018.flac,245920,
5713,train-clean-100/3607/29116/3607-29116-0040.flac,245920,
5714,train-clean-100/696/92939/696-92939-0012.flac,245920,
5715,train-clean-100/2196/174172/2196-174172-0024.flac,245920,
5716,train-clean-100/8838/298546/8838-298546-0045.flac,245920,
5717,train-clean-100/6078/54007/6078-54007-0001.flac,245920,
5718,train-clean-100/1594/135914/1594-135914-0076.flac,245920,
5719,train-clean-100/298/126791/298-126791-0004.flac,245920,
5720,train-clean-100/1355/39947/1355-39947-0096.flac,245920,
5721,train-clean-100/2691/156745/2691-156745-0014.flac,245920,
5722,train-clean-100/4481/17498/4481-17498-0009.flac,245920,
5723,train-clean-100/4441/76262/4441-76262-0005.flac,245920,
5724,train-clean-100/730/359/730-359-0010.flac,245920,
5725,train-clean-100/2691/156750/2691-156750-0031.flac,245920,
5726,train-clean-100/8630/305212/8630-305212-0043.flac,245920,
5727,train-clean-100/7264/92310/7264-92310-0019.flac,245920,
5728,train-clean-100/6019/3185/6019-3185-0072.flac,245920,
5729,train-clean-100/481/123719/481-123719-0013.flac,245920,
5730,train-clean-100/6367/65536/6367-65536-0052.flac,245920,
5731,train-clean-100/8838/298545/8838-298545-0026.flac,245920,
5732,train-clean-100/332/128985/332-128985-0036.flac,245920,
5733,train-clean-100/6454/93938/6454-93938-0028.flac,245920,
5734,train-clean-100/4788/91208/4788-91208-0002.flac,245920,
5735,train-clean-100/4362/15663/4362-15663-0076.flac,245920,
5736,train-clean-100/405/130895/405-130895-0000.flac,245920,
5737,train-clean-100/8419/286667/8419-286667-0027.flac,245920,
5738,train-clean-100/8609/283227/8609-283227-0025.flac,245920,
5739,train-clean-100/1088/134315/1088-134315-0024.flac,245920,
5740,train-clean-100/328/129766/328-129766-0057.flac,245920,
5741,train-clean-100/2817/142371/2817-142371-0044.flac,245920,
5742,train-clean-100/3699/175950/3699-175950-0011.flac,245920,
5743,train-clean-100/1723/141149/1723-141149-0034.flac,245840,
5744,train-clean-100/2092/145706/2092-145706-0056.flac,245840,
5745,train-clean-100/8324/286683/8324-286683-0026.flac,245840,
5746,train-clean-100/1624/142933/1624-142933-0045.flac,245840,
5747,train-clean-100/8629/261139/8629-261139-0075.flac,245840,
5748,train-clean-100/3983/5331/3983-5331-0003.flac,245840,
5749,train-clean-100/6078/54013/6078-54013-0017.flac,245840,
5750,train-clean-100/8465/246940/8465-246940-0003.flac,245840,
5751,train-clean-100/8098/278252/8098-278252-0017.flac,245840,
5752,train-clean-100/1578/6379/1578-6379-0001.flac,245840,
5753,train-clean-100/5163/39921/5163-39921-0003.flac,245840,
5754,train-clean-100/4853/27670/4853-27670-0008.flac,245840,
5755,train-clean-100/89/218/89-218-0008.flac,245840,
5756,train-clean-100/1363/139304/1363-139304-0033.flac,245840,
5757,train-clean-100/2092/145706/2092-145706-0023.flac,245840,
5758,train-clean-100/5192/19396/5192-19396-0000.flac,245840,
5759,train-clean-100/4898/20016/4898-20016-0039.flac,245840,
5760,train-clean-100/5393/19218/5393-19218-0009.flac,245840,
5761,train-clean-100/2989/138035/2989-138035-0046.flac,245840,
5762,train-clean-100/426/122819/426-122819-0020.flac,245840,
5763,train-clean-100/2436/2477/2436-2477-0003.flac,245840,
5764,train-clean-100/8088/284756/8088-284756-0086.flac,245840,
5765,train-clean-100/5703/47198/5703-47198-0006.flac,245840,
5766,train-clean-100/248/130652/248-130652-0029.flac,245840,
5767,train-clean-100/6437/66172/6437-66172-0017.flac,245840,
5768,train-clean-100/1098/133695/1098-133695-0065.flac,245840,
5769,train-clean-100/201/127786/201-127786-0047.flac,245840,
5770,train-clean-100/1970/10594/1970-10594-0032.flac,245760,
5771,train-clean-100/3259/158083/3259-158083-0121.flac,245760,
5772,train-clean-100/460/172359/460-172359-0005.flac,245760,
5773,train-clean-100/441/128988/441-128988-0020.flac,245760,
5774,train-clean-100/40/222/40-222-0043.flac,245760,
5775,train-clean-100/39/121916/39-121916-0022.flac,245760,
5776,train-clean-100/2893/139322/2893-139322-0014.flac,245760,
5777,train-clean-100/2518/154826/2518-154826-0050.flac,245760,
5778,train-clean-100/1723/141149/1723-141149-0095.flac,245760,
5779,train-clean-100/3807/4955/3807-4955-0039.flac,245760,
5780,train-clean-100/4481/17499/4481-17499-0026.flac,245760,
5781,train-clean-100/229/130880/229-130880-0069.flac,245760,
5782,train-clean-100/669/129061/669-129061-0066.flac,245760,
5783,train-clean-100/6272/70168/6272-70168-0032.flac,245760,
5784,train-clean-100/5514/19192/5514-19192-0021.flac,245760,
5785,train-clean-100/3982/182255/3982-182255-0019.flac,245760,
5786,train-clean-100/5688/41232/5688-41232-0021.flac,245760,
5787,train-clean-100/7794/295948/7794-295948-0011.flac,245760,
5788,train-clean-100/103/1240/103-1240-0051.flac,245760,
5789,train-clean-100/6531/61334/6531-61334-0017.flac,245760,
5790,train-clean-100/2952/410/2952-410-0043.flac,245760,
5791,train-clean-100/7635/105661/7635-105661-0034.flac,245760,
5792,train-clean-100/2196/174172/2196-174172-0041.flac,245760,
5793,train-clean-100/2416/152139/2416-152139-0038.flac,245760,
5794,train-clean-100/911/128684/911-128684-0031.flac,245760,
5795,train-clean-100/1898/145724/1898-145724-0000.flac,245760,
5796,train-clean-100/887/123291/887-123291-0014.flac,245760,
5797,train-clean-100/1898/145715/1898-145715-0020.flac,245760,
5798,train-clean-100/2136/5143/2136-5143-0033.flac,245760,
5799,train-clean-100/5652/39938/5652-39938-0018.flac,245760,
5800,train-clean-100/2092/145706/2092-145706-0079.flac,245760,
5801,train-clean-100/289/121652/289-121652-0026.flac,245760,
5802,train-clean-100/5456/62043/5456-62043-0007.flac,245760,
5803,train-clean-100/8838/298546/8838-298546-0049.flac,245760,
5804,train-clean-100/3242/8112/3242-8112-0028.flac,245760,
5805,train-clean-100/6818/68772/6818-68772-0026.flac,245760,
5806,train-clean-100/6019/3185/6019-3185-0025.flac,245760,
5807,train-clean-100/4340/15220/4340-15220-0082.flac,245760,
5808,train-clean-100/2817/142371/2817-142371-0035.flac,245760,
5809,train-clean-100/8630/305213/8630-305213-0028.flac,245680,
5810,train-clean-100/3168/173565/3168-173565-0059.flac,245680,
5811,train-clean-100/669/129061/669-129061-0043.flac,245680,
5812,train-clean-100/909/131045/909-131045-0022.flac,245680,
5813,train-clean-100/1235/135883/1235-135883-0026.flac,245680,
5814,train-clean-100/2136/5140/2136-5140-0025.flac,245680,
5815,train-clean-100/6531/61334/6531-61334-0101.flac,245680,
5816,train-clean-100/3112/9554/3112-9554-0011.flac,245680,
5817,train-clean-100/412/126975/412-126975-0042.flac,245680,
5818,train-clean-100/6415/100596/6415-100596-0007.flac,245680,
5819,train-clean-100/5104/33406/5104-33406-0053.flac,245680,
5820,train-clean-100/6880/216547/6880-216547-0023.flac,245680,
5821,train-clean-100/8095/274348/8095-274348-0010.flac,245680,
5822,train-clean-100/403/128339/403-128339-0030.flac,245680,
5823,train-clean-100/909/131045/909-131045-0041.flac,245680,
5824,train-clean-100/8312/279791/8312-279791-0036.flac,245680,
5825,train-clean-100/1737/142397/1737-142397-0035.flac,245680,
5826,train-clean-100/4214/7146/4214-7146-0071.flac,245680,
5827,train-clean-100/6925/80680/6925-80680-0035.flac,245680,
5828,train-clean-100/887/123290/887-123290-0023.flac,245680,
5829,train-clean-100/4680/16042/4680-16042-0014.flac,245680,
5830,train-clean-100/6064/56165/6064-56165-0025.flac,245600,
5831,train-clean-100/2893/139322/2893-139322-0042.flac,245600,
5832,train-clean-100/32/21634/32-21634-0006.flac,245600,
5833,train-clean-100/1624/168623/1624-168623-0035.flac,245600,
5834,train-clean-100/2836/5354/2836-5354-0048.flac,245600,
5835,train-clean-100/1081/125237/1081-125237-0007.flac,245600,
5836,train-clean-100/3983/5371/3983-5371-0054.flac,245600,
5837,train-clean-100/4441/76263/4441-76263-0018.flac,245600,
5838,train-clean-100/696/93314/696-93314-0057.flac,245600,
5839,train-clean-100/6064/300880/6064-300880-0014.flac,245600,
5840,train-clean-100/4830/25904/4830-25904-0042.flac,245600,
5841,train-clean-100/4406/16883/4406-16883-0033.flac,245600,
5842,train-clean-100/1069/133699/1069-133699-0048.flac,245600,
5843,train-clean-100/7402/90848/7402-90848-0015.flac,245600,
5844,train-clean-100/374/180298/374-180298-0016.flac,245600,
5845,train-clean-100/26/495/26-495-0051.flac,245600,
5846,train-clean-100/696/93314/696-93314-0009.flac,245600,
5847,train-clean-100/7178/34644/7178-34644-0060.flac,245600,
5848,train-clean-100/3240/131232/3240-131232-0000.flac,245600,
5849,train-clean-100/8468/286673/8468-286673-0020.flac,245600,
5850,train-clean-100/1263/139804/1263-139804-0017.flac,245600,
5851,train-clean-100/2518/154825/2518-154825-0015.flac,245600,
5852,train-clean-100/2391/145015/2391-145015-0094.flac,245600,
5853,train-clean-100/150/126112/150-126112-0029.flac,245600,
5854,train-clean-100/8419/286667/8419-286667-0016.flac,245600,
5855,train-clean-100/7800/283492/7800-283492-0038.flac,245600,
5856,train-clean-100/6848/252322/6848-252322-0020.flac,245600,
5857,train-clean-100/1040/133433/1040-133433-0002.flac,245600,
5858,train-clean-100/7278/246956/7278-246956-0001.flac,245600,
5859,train-clean-100/7800/283478/7800-283478-0028.flac,245600,
5860,train-clean-100/6454/120342/6454-120342-0018.flac,245600,
5861,train-clean-100/5022/29411/5022-29411-0046.flac,245600,
5862,train-clean-100/19/227/19-227-0051.flac,245600,
5863,train-clean-100/3982/178459/3982-178459-0033.flac,245599,
5864,train-clean-100/7302/86814/7302-86814-0004.flac,245520,
5865,train-clean-100/6836/61803/6836-61803-0035.flac,245520,
5866,train-clean-100/7148/7763/7148-7763-0006.flac,245520,
5867,train-clean-100/4340/15220/4340-15220-0080.flac,245520,
5868,train-clean-100/669/129061/669-129061-0084.flac,245520,
5869,train-clean-100/298/126790/298-126790-0004.flac,245520,
5870,train-clean-100/2007/149877/2007-149877-0020.flac,245520,
5871,train-clean-100/405/130894/405-130894-0035.flac,245520,
5872,train-clean-100/730/358/730-358-0030.flac,245520,
5873,train-clean-100/1867/154071/1867-154071-0015.flac,245520,
5874,train-clean-100/1069/133699/1069-133699-0038.flac,245520,
5875,train-clean-100/1502/122619/1502-122619-0002.flac,245520,
5876,train-clean-100/3259/158083/3259-158083-0083.flac,245520,
5877,train-clean-100/332/128985/332-128985-0060.flac,245520,
5878,train-clean-100/3374/298026/3374-298026-0014.flac,245520,
5879,train-clean-100/2289/152254/2289-152254-0029.flac,245520,
5880,train-clean-100/5750/35690/5750-35690-0013.flac,245520,
5881,train-clean-100/89/219/89-219-0029.flac,245520,
5882,train-clean-100/8014/112586/8014-112586-0007.flac,245520,
5883,train-clean-100/332/128985/332-128985-0086.flac,245520,
5884,train-clean-100/233/134440/233-134440-0059.flac,245520,
5885,train-clean-100/6385/34655/6385-34655-0028.flac,245520,
5886,train-clean-100/3983/5331/3983-5331-0018.flac,245520,
5887,train-clean-100/8770/295465/8770-295465-0025.flac,245520,
5888,train-clean-100/7067/76047/7067-76047-0024.flac,245520,
5889,train-clean-100/8014/280382/8014-280382-0009.flac,245520,
5890,train-clean-100/7511/102419/7511-102419-0014.flac,245520,
5891,train-clean-100/7447/91186/7447-91186-0027.flac,245520,
5892,train-clean-100/211/122442/211-122442-0080.flac,245520,
5893,train-clean-100/6019/3185/6019-3185-0048.flac,245520,
5894,train-clean-100/2910/131096/2910-131096-0074.flac,245520,
5895,train-clean-100/2196/174172/2196-174172-0027.flac,245519,
5896,train-clean-100/405/130894/405-130894-0052.flac,245440,
5897,train-clean-100/7264/92314/7264-92314-0018.flac,245440,
5898,train-clean-100/587/54108/587-54108-0005.flac,245440,
5899,train-clean-100/1334/135589/1334-135589-0033.flac,245440,
5900,train-clean-100/4160/11550/4160-11550-0011.flac,245440,
5901,train-clean-100/5688/41232/5688-41232-0048.flac,245440,
5902,train-clean-100/5789/57158/5789-57158-0026.flac,245440,
5903,train-clean-100/5688/41232/5688-41232-0001.flac,245440,
5904,train-clean-100/1069/133709/1069-133709-0007.flac,245440,
5905,train-clean-100/4267/287369/4267-287369-0036.flac,245440,
5906,train-clean-100/328/129766/328-129766-0095.flac,245440,
5907,train-clean-100/8098/278278/8098-278278-0017.flac,245440,
5908,train-clean-100/7302/86814/7302-86814-0003.flac,245440,
5909,train-clean-100/3259/158083/3259-158083-0096.flac,245440,
5910,train-clean-100/1455/134435/1455-134435-0028.flac,245440,
5911,train-clean-100/3235/28452/3235-28452-0011.flac,245440,
5912,train-clean-100/6064/300880/6064-300880-0005.flac,245440,
5913,train-clean-100/625/132118/625-132118-0047.flac,245440,
5914,train-clean-100/6019/3185/6019-3185-0095.flac,245440,
5915,train-clean-100/5104/33407/5104-33407-0010.flac,245440,
5916,train-clean-100/3830/12529/3830-12529-0004.flac,245440,
5917,train-clean-100/5867/48852/5867-48852-0014.flac,245440,
5918,train-clean-100/3259/158083/3259-158083-0042.flac,245440,
5919,train-clean-100/4088/158079/4088-158079-0008.flac,245440,
5920,train-clean-100/7794/295947/7794-295947-0011.flac,245440,
5921,train-clean-100/298/126791/298-126791-0056.flac,245440,
5922,train-clean-100/7059/77900/7059-77900-0004.flac,245440,
5923,train-clean-100/6209/34601/6209-34601-0023.flac,245440,
5924,train-clean-100/8108/280354/8108-280354-0006.flac,245440,
5925,train-clean-100/2092/145709/2092-145709-0014.flac,245440,
5926,train-clean-100/8095/274345/8095-274345-0000.flac,245440,
5927,train-clean-100/254/127705/254-127705-0003.flac,245440,
5928,train-clean-100/403/128339/403-128339-0012.flac,245440,
5929,train-clean-100/1624/168623/1624-168623-0003.flac,245440,
5930,train-clean-100/8838/298545/8838-298545-0025.flac,245440,
5931,train-clean-100/3879/173592/3879-173592-0019.flac,245440,
5932,train-clean-100/1363/139304/1363-139304-0027.flac,245440,
5933,train-clean-100/5049/25947/5049-25947-0042.flac,245440,
5934,train-clean-100/2836/5355/2836-5355-0021.flac,245440,
5935,train-clean-100/2518/154826/2518-154826-0041.flac,245440,
5936,train-clean-100/8051/295385/8051-295385-0000.flac,245440,
5937,train-clean-100/625/132118/625-132118-0003.flac,245440,
5938,train-clean-100/5322/7680/5322-7680-0012.flac,245440,
5939,train-clean-100/4297/13009/4297-13009-0014.flac,245440,
5940,train-clean-100/3857/182315/3857-182315-0001.flac,245361,
5941,train-clean-100/3242/67153/3242-67153-0001.flac,245360,
5942,train-clean-100/118/47824/118-47824-0075.flac,245360,
5943,train-clean-100/2159/179157/2159-179157-0004.flac,245360,
5944,train-clean-100/6367/74004/6367-74004-0037.flac,245360,
5945,train-clean-100/1069/133699/1069-133699-0018.flac,245360,
5946,train-clean-100/6563/63821/6563-63821-0032.flac,245360,
5947,train-clean-100/3235/28433/3235-28433-0013.flac,245360,
5948,train-clean-100/8797/294123/8797-294123-0042.flac,245360,
5949,train-clean-100/8238/274553/8238-274553-0042.flac,245360,
5950,train-clean-100/1246/124548/1246-124548-0009.flac,245360,
5951,train-clean-100/6563/63821/6563-63821-0038.flac,245360,
5952,train-clean-100/4813/248638/4813-248638-0041.flac,245360,
5953,train-clean-100/2092/145706/2092-145706-0005.flac,245360,
5954,train-clean-100/587/41619/587-41619-0025.flac,245360,
5955,train-clean-100/405/130894/405-130894-0008.flac,245360,
5956,train-clean-100/6454/93938/6454-93938-0000.flac,245360,
5957,train-clean-100/4267/287369/4267-287369-0018.flac,245360,
5958,train-clean-100/2691/156750/2691-156750-0010.flac,245360,
5959,train-clean-100/39/121915/39-121915-0018.flac,245360,
5960,train-clean-100/3168/173565/3168-173565-0015.flac,245360,
5961,train-clean-100/8312/279791/8312-279791-0047.flac,245359,
5962,train-clean-100/441/128982/441-128982-0026.flac,245281,
5963,train-clean-100/7780/274562/7780-274562-0041.flac,245280,
5964,train-clean-100/696/92939/696-92939-0025.flac,245280,
5965,train-clean-100/8226/274371/8226-274371-0015.flac,245280,
5966,train-clean-100/2910/131096/2910-131096-0031.flac,245280,
5967,train-clean-100/1594/135914/1594-135914-0102.flac,245280,
5968,train-clean-100/6836/76549/6836-76549-0009.flac,245280,
5969,train-clean-100/2159/179157/2159-179157-0030.flac,245280,
5970,train-clean-100/3242/67153/3242-67153-0014.flac,245280,
5971,train-clean-100/5514/19193/5514-19193-0011.flac,245280,
5972,train-clean-100/2691/156755/2691-156755-0001.flac,245280,
5973,train-clean-100/405/130894/405-130894-0025.flac,245280,
5974,train-clean-100/26/495/26-495-0029.flac,245280,
5975,train-clean-100/2514/149482/2514-149482-0034.flac,245280,
5976,train-clean-100/4214/7146/4214-7146-0008.flac,245280,
5977,train-clean-100/7264/92314/7264-92314-0004.flac,245280,
5978,train-clean-100/6437/66172/6437-66172-0009.flac,245280,
5979,train-clean-100/7148/59157/7148-59157-0040.flac,245280,
5980,train-clean-100/6531/61334/6531-61334-0004.flac,245280,
5981,train-clean-100/3242/8112/3242-8112-0005.flac,245280,
5982,train-clean-100/163/122947/163-122947-0060.flac,245280,
5983,train-clean-100/6563/285357/6563-285357-0019.flac,245280,
5984,train-clean-100/6454/107462/6454-107462-0014.flac,245280,
5985,train-clean-100/6272/70171/6272-70171-0015.flac,245280,
5986,train-clean-100/5322/7680/5322-7680-0005.flac,245280,
5987,train-clean-100/6818/76332/6818-76332-0016.flac,245280,
5988,train-clean-100/233/134440/233-134440-0055.flac,245280,
5989,train-clean-100/87/121553/87-121553-0076.flac,245280,
5990,train-clean-100/1069/133699/1069-133699-0026.flac,245280,
5991,train-clean-100/4680/16042/4680-16042-0010.flac,245280,
5992,train-clean-100/1963/142776/1963-142776-0031.flac,245280,
5993,train-clean-100/8468/286673/8468-286673-0039.flac,245280,
5994,train-clean-100/8419/286676/8419-286676-0013.flac,245280,
5995,train-clean-100/3664/178355/3664-178355-0008.flac,245280,
5996,train-clean-100/4853/29413/4853-29413-0022.flac,245280,
5997,train-clean-100/2159/179157/2159-179157-0017.flac,245280,
5998,train-clean-100/8324/286682/8324-286682-0023.flac,245280,
5999,train-clean-100/1263/141777/1263-141777-0025.flac,245279,
6000,train-clean-100/3807/4923/3807-4923-0026.flac,245200,
6001,train-clean-100/441/128982/441-128982-0009.flac,245200,
6002,train-clean-100/150/126112/150-126112-0006.flac,245200,
6003,train-clean-100/1088/134318/1088-134318-0012.flac,245200,
6004,train-clean-100/3664/178355/3664-178355-0020.flac,245200,
6005,train-clean-100/1334/135589/1334-135589-0027.flac,245200,
6006,train-clean-100/426/122819/426-122819-0034.flac,245200,
6007,train-clean-100/26/495/26-495-0062.flac,245200,
6008,train-clean-100/2136/5143/2136-5143-0009.flac,245200,
6009,train-clean-100/201/127786/201-127786-0014.flac,245200,
6010,train-clean-100/8975/270782/8975-270782-0072.flac,245200,
6011,train-clean-100/7511/102419/7511-102419-0025.flac,245200,
6012,train-clean-100/32/21625/32-21625-0007.flac,245200,
6013,train-clean-100/1363/135842/1363-135842-0038.flac,245200,
6014,train-clean-100/625/132112/625-132112-0026.flac,245200,
6015,train-clean-100/4195/186236/4195-186236-0001.flac,245200,
6016,train-clean-100/696/93314/696-93314-0019.flac,245200,
6017,train-clean-100/6880/216547/6880-216547-0110.flac,245200,
6018,train-clean-100/1116/137572/1116-137572-0007.flac,245200,
6019,train-clean-100/8425/291444/8425-291444-0005.flac,245200,
6020,train-clean-100/4018/103416/4018-103416-0013.flac,245200,
6021,train-clean-100/196/122159/196-122159-0003.flac,245200,
6022,train-clean-100/587/54108/587-54108-0009.flac,245200,
6023,train-clean-100/6078/54007/6078-54007-0040.flac,245200,
6024,train-clean-100/32/21631/32-21631-0005.flac,245200,
6025,train-clean-100/2836/5354/2836-5354-0044.flac,245200,
6026,train-clean-100/2843/152918/2843-152918-0018.flac,245200,
6027,train-clean-100/446/123501/446-123501-0031.flac,245200,
6028,train-clean-100/1553/140048/1553-140048-0009.flac,245200,
6029,train-clean-100/1116/132847/1116-132847-0000.flac,245200,
6030,train-clean-100/2416/152139/2416-152139-0064.flac,245200,
6031,train-clean-100/2384/152900/2384-152900-0050.flac,245200,
6032,train-clean-100/2843/152918/2843-152918-0027.flac,245121,
6033,train-clean-100/2989/138028/2989-138028-0008.flac,245120,
6034,train-clean-100/6529/62556/6529-62556-0025.flac,245120,
6035,train-clean-100/5463/39174/5463-39174-0046.flac,245120,
6036,train-clean-100/1246/124548/1246-124548-0001.flac,245120,
6037,train-clean-100/1898/145724/1898-145724-0031.flac,245120,
6038,train-clean-100/200/124139/200-124139-0004.flac,245120,
6039,train-clean-100/669/129061/669-129061-0016.flac,245120,
6040,train-clean-100/2911/12359/2911-12359-0000.flac,245120,
6041,train-clean-100/6818/76332/6818-76332-0032.flac,245120,
6042,train-clean-100/887/123290/887-123290-0002.flac,245120,
6043,train-clean-100/6415/111615/6415-111615-0026.flac,245120,
6044,train-clean-100/7367/86737/7367-86737-0101.flac,245120,
6045,train-clean-100/7302/86815/7302-86815-0074.flac,245120,
6046,train-clean-100/322/124147/322-124147-0002.flac,245120,
6047,train-clean-100/1363/139304/1363-139304-0000.flac,245120,
6048,train-clean-100/1963/147036/1963-147036-0031.flac,245120,
6049,train-clean-100/302/123504/302-123504-0025.flac,245120,
6050,train-clean-100/3607/135982/3607-135982-0013.flac,245120,
6051,train-clean-100/2989/138028/2989-138028-0075.flac,245120,
6052,train-clean-100/6836/61803/6836-61803-0008.flac,245120,
6053,train-clean-100/250/142276/250-142276-0024.flac,245120,
6054,train-clean-100/8975/270782/8975-270782-0049.flac,245120,
6055,train-clean-100/6836/61803/6836-61803-0010.flac,245120,
6056,train-clean-100/2182/181173/2182-181173-0008.flac,245120,
6057,train-clean-100/446/123501/446-123501-0039.flac,245120,
6058,train-clean-100/4788/91208/4788-91208-0019.flac,245120,
6059,train-clean-100/7859/102518/7859-102518-0026.flac,245120,
6060,train-clean-100/4137/11702/4137-11702-0013.flac,245120,
6061,train-clean-100/6836/61803/6836-61803-0030.flac,245040,
6062,train-clean-100/7278/104730/7278-104730-0029.flac,245040,
6063,train-clean-100/441/128982/441-128982-0024.flac,245040,
6064,train-clean-100/118/124588/118-124588-0010.flac,245040,
6065,train-clean-100/481/123720/481-123720-0059.flac,245040,
6066,train-clean-100/196/122152/196-122152-0029.flac,245040,
6067,train-clean-100/2893/139322/2893-139322-0040.flac,245040,
6068,train-clean-100/118/121721/118-121721-0018.flac,245040,
6069,train-clean-100/2764/36617/2764-36617-0028.flac,245040,
6070,train-clean-100/5514/19193/5514-19193-0026.flac,245040,
6071,train-clean-100/6880/216547/6880-216547-0030.flac,245040,
6072,train-clean-100/2691/156755/2691-156755-0028.flac,245040,
6073,train-clean-100/4680/16041/4680-16041-0032.flac,245040,
6074,train-clean-100/6563/285357/6563-285357-0016.flac,245040,
6075,train-clean-100/8088/284756/8088-284756-0054.flac,245040,
6076,train-clean-100/1081/125237/1081-125237-0039.flac,245040,
6077,train-clean-100/2436/2481/2436-2481-0011.flac,245040,
6078,train-clean-100/4362/15663/4362-15663-0070.flac,245040,
6079,train-clean-100/4680/16026/4680-16026-0001.flac,245040,
6080,train-clean-100/6925/80680/6925-80680-0003.flac,245040,
6081,train-clean-100/5789/57195/5789-57195-0032.flac,245040,
6082,train-clean-100/201/127786/201-127786-0077.flac,245040,
6083,train-clean-100/7226/86964/7226-86964-0006.flac,245040,
6084,train-clean-100/4813/248638/4813-248638-0027.flac,245040,
6085,train-clean-100/909/131045/909-131045-0030.flac,245040,
6086,train-clean-100/7078/271888/7078-271888-0099.flac,245040,
6087,train-clean-100/4214/7146/4214-7146-0074.flac,245040,
6088,train-clean-100/3807/4923/3807-4923-0044.flac,245040,
6089,train-clean-100/7635/105409/7635-105409-0036.flac,245040,
6090,train-clean-100/3857/182317/3857-182317-0024.flac,245040,
6091,train-clean-100/6880/216547/6880-216547-0079.flac,245040,
6092,train-clean-100/5750/100289/5750-100289-0060.flac,245040,
6093,train-clean-100/5652/19215/5652-19215-0056.flac,245040,
6094,train-clean-100/8465/246947/8465-246947-0011.flac,245040,
6095,train-clean-100/6415/116629/6415-116629-0011.flac,245040,
6096,train-clean-100/8226/274369/8226-274369-0036.flac,245040,
6097,train-clean-100/2007/132570/2007-132570-0045.flac,245040,
6098,train-clean-100/1841/159771/1841-159771-0012.flac,245040,
6099,train-clean-100/27/123349/27-123349-0054.flac,245039,
6100,train-clean-100/6925/80680/6925-80680-0049.flac,244960,
6101,train-clean-100/3699/175950/3699-175950-0006.flac,244960,
6102,train-clean-100/6880/216547/6880-216547-0018.flac,244960,
6103,train-clean-100/1737/142396/1737-142396-0017.flac,244960,
6104,train-clean-100/374/180298/374-180298-0024.flac,244960,
6105,train-clean-100/1334/135589/1334-135589-0020.flac,244960,
6106,train-clean-100/3235/11599/3235-11599-0022.flac,244960,
6107,train-clean-100/887/123289/887-123289-0010.flac,244960,
6108,train-clean-100/5652/39938/5652-39938-0012.flac,244960,
6109,train-clean-100/441/128982/441-128982-0021.flac,244960,
6110,train-clean-100/7148/82991/7148-82991-0030.flac,244960,
6111,train-clean-100/1334/135589/1334-135589-0092.flac,244960,
6112,train-clean-100/3486/166446/3486-166446-0013.flac,244960,
6113,train-clean-100/5678/43303/5678-43303-0022.flac,244960,
6114,train-clean-100/4362/15663/4362-15663-0098.flac,244960,
6115,train-clean-100/8324/286683/8324-286683-0001.flac,244960,
6116,train-clean-100/4267/72637/4267-72637-0008.flac,244960,
6117,train-clean-100/1235/135884/1235-135884-0030.flac,244960,
6118,train-clean-100/8747/293952/8747-293952-0021.flac,244960,
6119,train-clean-100/5750/100289/5750-100289-0069.flac,244960,
6120,train-clean-100/4813/248641/4813-248641-0049.flac,244960,
6121,train-clean-100/6181/216552/6181-216552-0091.flac,244960,
6122,train-clean-100/118/121721/118-121721-0001.flac,244960,
6123,train-clean-100/27/123349/27-123349-0051.flac,244960,
6124,train-clean-100/103/1241/103-1241-0029.flac,244960,
6125,train-clean-100/6081/42010/6081-42010-0027.flac,244960,
6126,train-clean-100/1334/135589/1334-135589-0105.flac,244960,
6127,train-clean-100/5322/7679/5322-7679-0012.flac,244960,
6128,train-clean-100/5163/39921/5163-39921-0034.flac,244960,
6129,train-clean-100/8123/275209/8123-275209-0031.flac,244960,
6130,train-clean-100/8238/274553/8238-274553-0031.flac,244960,
6131,train-clean-100/4018/107312/4018-107312-0035.flac,244960,
6132,train-clean-100/909/131045/909-131045-0035.flac,244960,
6133,train-clean-100/26/496/26-496-0017.flac,244960,
6134,train-clean-100/6385/220959/6385-220959-0011.flac,244960,
6135,train-clean-100/311/124404/311-124404-0023.flac,244960,
6136,train-clean-100/163/122947/163-122947-0086.flac,244960,
6137,train-clean-100/6272/70171/6272-70171-0013.flac,244959,
6138,train-clean-100/412/126975/412-126975-0006.flac,244880,
6139,train-clean-100/7178/34644/7178-34644-0006.flac,244880,
6140,train-clean-100/5652/19215/5652-19215-0002.flac,244880,
6141,train-clean-100/332/128985/332-128985-0032.flac,244880,
6142,train-clean-100/5163/18515/5163-18515-0027.flac,244880,
6143,train-clean-100/2159/179157/2159-179157-0012.flac,244880,
6144,train-clean-100/1040/133433/1040-133433-0072.flac,244880,
6145,train-clean-100/229/130880/229-130880-0042.flac,244880,
6146,train-clean-100/405/130894/405-130894-0062.flac,244880,
6147,train-clean-100/2416/152139/2416-152139-0065.flac,244880,
6148,train-clean-100/587/41619/587-41619-0027.flac,244880,
6149,train-clean-100/39/121916/39-121916-0017.flac,244880,
6150,train-clean-100/8051/295385/8051-295385-0019.flac,244880,
6151,train-clean-100/5163/39921/5163-39921-0008.flac,244880,
